system:index,date,value,.geo
94,2018-04-04T22:00:00,0.0,"{""type"":""Point"",""coordinates"":[86.56666667,27.0]}"
95,2018-04-04T23:00:00,1.465004801750183,"{""type"":""Point"",""coordinates"":[86.56666667,27.0]}"
96,2018-04-05T00:00:00,2.4877333641052246,"{""type"":""Point"",""coordinates"":[86.56666667,27.0]}"
97,2018-04-05T01:00:00,4.284942150115967,"{""type"":""Point"",""coordinates"":[86.56666667,27.0]}"
98,2018-04-05T02:00:00,2.6263515949249268,"{""type"":""Point"",""coordinates"":[86.56666667,27.0]}"
99,2018-04-05T03:00:00,2.9253108501434326,"{""type"":""Point"",""coordinates"":[86.56666667,27.0]}"
100,2018-04-05T04:00:00,1.1673365831375122,"{""type"":""Point"",""coordinates"":[86.56666667,27.0]}"
101,2018-04-05T05:00:00,0.1468377709388733,"{""type"":""Point"",""coordinates"":[86.56666667,27.0]}"
102,2018-04-05T06:00:00,0.0,"{""type"":""Point"",""coordinates"":[86.56666667,27.0]}"
103,2018-04-05T07:00:00,0.0,"{""type"":""Point"",""coordinates"":[86.56666667,27.0]}"
104,2018-04-05T08:00:00,0.0,"{""type"":""Point"",""coordinates"":[86.56666667,27.0]}"
105,2018-04-05T09:00:00,0.0,"{""type"":""Point"",""coordinates"":[86.56666667,27.0]}"
106,2018-04-05T10:00:00,0.0,"{""type"":""Point"",""coordinates"":[86.56666667,27.0]}"
107,2018-04-05T11:00:00,0.0,"{""type"":""Point"",""coordinates"":[86.56666667,27.0]}"
108,2018-04-05T12:00:00,0.0,"{""type"":""Point"",""coordinates"":[86.56666667,27.0]}"
109,2018-04-05T13:00:00,0.0,"{""type"":""Point"",""coordinates"":[86.56666667,27.0]}"
110,2018-04-05T14:00:00,0.0,"{""type"":""Point"",""coordinates"":[86.56666667,27.0]}"
111,2018-04-05T15:00:00,0.0,"{""type"":""Point"",""coordinates"":[86.56666667,27.0]}"
112,2018-04-05T16:00:00,0.0,"{""type"":""Point"",""coordinates"":[86.56666667,27.0]}"
113,2018-04-05T17:00:00,0.0,"{""type"":""Point"",""coordinates"":[86.56666667,27.0]}"
114,2018-04-05T18:00:00,0.0,"{""type"":""Point"",""coordinates"":[86.56666667,27.0]}"
115,2018-04-05T19:00:00,0.0,"{""type"":""Point"",""coordinates"":[86.56666667,27.0]}"
116,2018-04-05T20:00:00,0.0,"{""type"":""Point"",""coordinates"":[86.56666667,27.0]}"
117,2018-04-05T21:00:00,0.0,"{""type"":""Point"",""coordinates"":[86.56666667,27.0]}"
118,2018-04-05T22:00:00,0.0,"{""type"":""Point"",""coordinates"":[86.56666667,27.0]}"
119,2018-04-05T23:00:00,0.0,"{""type"":""Point"",""coordinates"":[86.56666667,27.0]}"
120,2018-04-06T00:00:00,0.0,"{""type"":""Point"",""coordinates"":[86.56666667,27.0]}"
121,2018-04-06T01:00:00,0.0,"{""type"":""Point"",""coordinates"":[86.56666667,27.0]}"
122,2018-04-06T02:00:00,0.0,"{""type"":""Point"",""coordinates"":[86.56666667,27.0]}"
123,2018-04-06T03:00:00,0.0,"{""type"":""Point"",""coordinates"":[86.56666667,27.0]}"
124,2018-04-06T04:00:00,0.0,"{""type"":""Point"",""coordinates"":[86.56666667,27.0]}"
125,2018-04-06T05:00:00,0.0,"{""type"":""Point"",""coordinates"":[86.56666667,27.0]}"
126,2018-04-06T06:00:00,0.0,"{""type"":""Point"",""coordinates"":[86.56666667,27.0]}"
127,2018-04-06T07:00:00,0.0,"{""type"":""Point"",""coordinates"":[86.56666667,27.0]}"
128,2018-04-06T08:00:00,0.0,"{""type"":""Point"",""coordinates"":[86.56666667,27.0]}"
129,2018-04-06T09:00:00,0.0,"{""type"":""Point"",""coordinates"":[86.56666667,27.0]}"
130,2018-04-06T10:00:00,0.0,"{""type"":""Point"",""coordinates"":[86.56666667,27.0]}"
131,2018-04-06T11:00:00,0.0,"{""type"":""Point"",""coordinates"":[86.56666667,27.0]}"
132,2018-04-06T12:00:00,0.0,"{""type"":""Point"",""coordinates"":[86.56666667,27.0]}"
133,2018-04-06T13:00:00,0.0,"{""type"":""Point"",""coordinates"":[86.56666667,27.0]}"
134,2018-04-06T14:00:00,0.0,"{""type"":""Point"",""coordinates"":[86.56666667,27.0]}"
135,2018-04-06T15:00:00,0.0,"{""type"":""Point"",""coordinates"":[86.56666667,27.0]}"
136,2018-04-06T16:00:00,0.0,"{""type"":""Point"",""coordinates"":[86.56666667,27.0]}"
137,2018-04-06T17:00:00,0.0,"{""type"":""Point"",""coordinates"":[86.56666667,27.0]}"
138,2018-04-06T18:00:00,0.0,"{""type"":""Point"",""coordinates"":[86.56666667,27.0]}"
139,2018-04-06T19:00:00,0.0,"{""type"":""Point"",""coordinates"":[86.56666667,27.0]}"
140,2018-04-06T20:00:00,0.0,"{""type"":""Point"",""coordinates"":[86.56666667,27.0]}"
141,2018-04-06T21:00:00,0.0,"{""type"":""Point"",""coordinates"":[86.56666667,27.0]}"
142,2018-04-06T22:00:00,0.0,"{""type"":""Point"",""coordinates"":[86.56666667,27.0]}"
143,2018-04-06T23:00:00,0.0,"{""type"":""Point"",""coordinates"":[86.56666667,27.0]}"
144,2018-04-07T00:00:00,0.0,"{""type"":""Point"",""coordinates"":[86.56666667,27.0]}"
145,2018-04-07T01:00:00,0.0,"{""type"":""Point"",""coordinates"":[86.56666667,27.0]}"
146,2018-04-07T02:00:00,0.0,"{""type"":""Point"",""coordinates"":[86.56666667,27.0]}"
147,2018-04-07T03:00:00,0.0,"{""type"":""Point"",""coordinates"":[86.56666667,27.0]}"
148,2018-04-07T04:00:00,0.0,"{""type"":""Point"",""coordinates"":[86.56666667,27.0]}"
149,2018-04-07T05:00:00,0.0,"{""type"":""Point"",""coordinates"":[86.56666667,27.0]}"
150,2018-04-07T06:00:00,0.0,"{""type"":""Point"",""coordinates"":[86.56666667,27.0]}"
