system:index,date,value,.geo
114,2018-04-05T18:00:00,0.0,"{""type"":""Point"",""coordinates"":[84.55,28.55]}"
115,2018-04-05T19:00:00,0.0,"{""type"":""Point"",""coordinates"":[84.55,28.55]}"
116,2018-04-05T20:00:00,0.0,"{""type"":""Point"",""coordinates"":[84.55,28.55]}"
117,2018-04-05T21:00:00,0.0,"{""type"":""Point"",""coordinates"":[84.55,28.55]}"
118,2018-04-05T22:00:00,0.0,"{""type"":""Point"",""coordinates"":[84.55,28.55]}"
119,2018-04-05T23:00:00,0.0,"{""type"":""Point"",""coordinates"":[84.55,28.55]}"
120,2018-04-06T00:00:00,0.0,"{""type"":""Point"",""coordinates"":[84.55,28.55]}"
121,2018-04-06T01:00:00,0.0,"{""type"":""Point"",""coordinates"":[84.55,28.55]}"
122,2018-04-06T02:00:00,0.0,"{""type"":""Point"",""coordinates"":[84.55,28.55]}"
123,2018-04-06T03:00:00,0.0,"{""type"":""Point"",""coordinates"":[84.55,28.55]}"
124,2018-04-06T04:00:00,0.0,"{""type"":""Point"",""coordinates"":[84.55,28.55]}"
125,2018-04-06T05:00:00,0.0,"{""type"":""Point"",""coordinates"":[84.55,28.55]}"
126,2018-04-06T06:00:00,0.0,"{""type"":""Point"",""coordinates"":[84.55,28.55]}"
127,2018-04-06T07:00:00,0.0,"{""type"":""Point"",""coordinates"":[84.55,28.55]}"
128,2018-04-06T08:00:00,0.0,"{""type"":""Point"",""coordinates"":[84.55,28.55]}"
129,2018-04-06T09:00:00,0.0,"{""type"":""Point"",""coordinates"":[84.55,28.55]}"
130,2018-04-06T10:00:00,0.0,"{""type"":""Point"",""coordinates"":[84.55,28.55]}"
131,2018-04-06T11:00:00,0.0,"{""type"":""Point"",""coordinates"":[84.55,28.55]}"
132,2018-04-06T12:00:00,0.0,"{""type"":""Point"",""coordinates"":[84.55,28.55]}"
133,2018-04-06T13:00:00,0.0,"{""type"":""Point"",""coordinates"":[84.55,28.55]}"
134,2018-04-06T14:00:00,0.0,"{""type"":""Point"",""coordinates"":[84.55,28.55]}"
135,2018-04-06T15:00:00,0.0,"{""type"":""Point"",""coordinates"":[84.55,28.55]}"
136,2018-04-06T16:00:00,0.0,"{""type"":""Point"",""coordinates"":[84.55,28.55]}"
137,2018-04-06T17:00:00,0.0,"{""type"":""Point"",""coordinates"":[84.55,28.55]}"
138,2018-04-06T18:00:00,0.0,"{""type"":""Point"",""coordinates"":[84.55,28.55]}"
139,2018-04-06T19:00:00,0.0,"{""type"":""Point"",""coordinates"":[84.55,28.55]}"
