system:index,date,value,.geo
114,2018-04-05T18:00:00,0.0,"{""type"":""Point"",""coordinates"":[82.5,29.75]}"
115,2018-04-05T19:00:00,4.581005096435547,"{""type"":""Point"",""coordinates"":[82.5,29.75]}"
116,2018-04-05T20:00:00,5.8396315574646,"{""type"":""Point"",""coordinates"":[82.5,29.75]}"
117,2018-04-05T21:00:00,5.5369720458984375,"{""type"":""Point"",""coordinates"":[82.5,29.75]}"
118,2018-04-05T22:00:00,0.2195120006799698,"{""type"":""Point"",""coordinates"":[82.5,29.75]}"
119,2018-04-05T23:00:00,0.19809694588184357,"{""type"":""Point"",""coordinates"":[82.5,29.75]}"
120,2018-04-06T00:00:00,0.0,"{""type"":""Point"",""coordinates"":[82.5,29.75]}"
121,2018-04-06T01:00:00,0.0,"{""type"":""Point"",""coordinates"":[82.5,29.75]}"
122,2018-04-06T02:00:00,0.0,"{""type"":""Point"",""coordinates"":[82.5,29.75]}"
123,2018-04-06T03:00:00,0.0,"{""type"":""Point"",""coordinates"":[82.5,29.75]}"
124,2018-04-06T04:00:00,0.0,"{""type"":""Point"",""coordinates"":[82.5,29.75]}"
125,2018-04-06T05:00:00,0.0,"{""type"":""Point"",""coordinates"":[82.5,29.75]}"
126,2018-04-06T06:00:00,0.0,"{""type"":""Point"",""coordinates"":[82.5,29.75]}"
127,2018-04-06T07:00:00,0.0,"{""type"":""Point"",""coordinates"":[82.5,29.75]}"
128,2018-04-06T08:00:00,0.0,"{""type"":""Point"",""coordinates"":[82.5,29.75]}"
129,2018-04-06T09:00:00,0.0,"{""type"":""Point"",""coordinates"":[82.5,29.75]}"
130,2018-04-06T10:00:00,0.0,"{""type"":""Point"",""coordinates"":[82.5,29.75]}"
131,2018-04-06T11:00:00,0.0,"{""type"":""Point"",""coordinates"":[82.5,29.75]}"
132,2018-04-06T12:00:00,0.0,"{""type"":""Point"",""coordinates"":[82.5,29.75]}"
133,2018-04-06T13:00:00,0.0,"{""type"":""Point"",""coordinates"":[82.5,29.75]}"
134,2018-04-06T14:00:00,0.0,"{""type"":""Point"",""coordinates"":[82.5,29.75]}"
135,2018-04-06T15:00:00,0.0,"{""type"":""Point"",""coordinates"":[82.5,29.75]}"
136,2018-04-06T16:00:00,0.0,"{""type"":""Point"",""coordinates"":[82.5,29.75]}"
137,2018-04-06T17:00:00,0.0,"{""type"":""Point"",""coordinates"":[82.5,29.75]}"
138,2018-04-06T18:00:00,0.0,"{""type"":""Point"",""coordinates"":[82.5,29.75]}"
139,2018-04-06T19:00:00,0.0,"{""type"":""Point"",""coordinates"":[82.5,29.75]}"
140,2018-04-06T20:00:00,0.0,"{""type"":""Point"",""coordinates"":[82.5,29.75]}"
141,2018-04-06T21:00:00,0.0,"{""type"":""Point"",""coordinates"":[82.5,29.75]}"
142,2018-04-06T22:00:00,0.0,"{""type"":""Point"",""coordinates"":[82.5,29.75]}"
143,2018-04-06T23:00:00,0.0,"{""type"":""Point"",""coordinates"":[82.5,29.75]}"
144,2018-04-07T00:00:00,0.0,"{""type"":""Point"",""coordinates"":[82.5,29.75]}"
145,2018-04-07T01:00:00,0.0,"{""type"":""Point"",""coordinates"":[82.5,29.75]}"
146,2018-04-07T02:00:00,0.0,"{""type"":""Point"",""coordinates"":[82.5,29.75]}"
147,2018-04-07T03:00:00,0.0,"{""type"":""Point"",""coordinates"":[82.5,29.75]}"
148,2018-04-07T04:00:00,0.0,"{""type"":""Point"",""coordinates"":[82.5,29.75]}"
149,2018-04-07T05:00:00,2.0271098613739014,"{""type"":""Point"",""coordinates"":[82.5,29.75]}"
150,2018-04-07T06:00:00,1.9656410217285156,"{""type"":""Point"",""coordinates"":[82.5,29.75]}"
151,2018-04-07T07:00:00,1.0848958492279053,"{""type"":""Point"",""coordinates"":[82.5,29.75]}"
152,2018-04-07T08:00:00,0.0,"{""type"":""Point"",""coordinates"":[82.5,29.75]}"
153,2018-04-07T09:00:00,0.0,"{""type"":""Point"",""coordinates"":[82.5,29.75]}"
154,2018-04-07T10:00:00,0.0,"{""type"":""Point"",""coordinates"":[82.5,29.75]}"
155,2018-04-07T11:00:00,0.0,"{""type"":""Point"",""coordinates"":[82.5,29.75]}"
156,2018-04-07T12:00:00,0.0,"{""type"":""Point"",""coordinates"":[82.5,29.75]}"
157,2018-04-07T13:00:00,0.0,"{""type"":""Point"",""coordinates"":[82.5,29.75]}"
158,2018-04-07T14:00:00,0.0,"{""type"":""Point"",""coordinates"":[82.5,29.75]}"
159,2018-04-07T15:00:00,0.0,"{""type"":""Point"",""coordinates"":[82.5,29.75]}"
160,2018-04-07T16:00:00,0.0,"{""type"":""Point"",""coordinates"":[82.5,29.75]}"
161,2018-04-07T17:00:00,0.0,"{""type"":""Point"",""coordinates"":[82.5,29.75]}"
162,2018-04-07T18:00:00,0.0,"{""type"":""Point"",""coordinates"":[82.5,29.75]}"
163,2018-04-07T19:00:00,0.0,"{""type"":""Point"",""coordinates"":[82.5,29.75]}"
164,2018-04-07T20:00:00,0.0,"{""type"":""Point"",""coordinates"":[82.5,29.75]}"
165,2018-04-07T21:00:00,0.0,"{""type"":""Point"",""coordinates"":[82.5,29.75]}"
166,2018-04-07T22:00:00,0.0,"{""type"":""Point"",""coordinates"":[82.5,29.75]}"
167,2018-04-07T23:00:00,0.0,"{""type"":""Point"",""coordinates"":[82.5,29.75]}"
168,2018-04-08T00:00:00,0.0,"{""type"":""Point"",""coordinates"":[82.5,29.75]}"
169,2018-04-08T01:00:00,0.0,"{""type"":""Point"",""coordinates"":[82.5,29.75]}"
170,2018-04-08T02:00:00,0.0,"{""type"":""Point"",""coordinates"":[82.5,29.75]}"
171,2018-04-08T03:00:00,0.0,"{""type"":""Point"",""coordinates"":[82.5,29.75]}"
172,2018-04-08T04:00:00,0.0,"{""type"":""Point"",""coordinates"":[82.5,29.75]}"
173,2018-04-08T05:00:00,0.0,"{""type"":""Point"",""coordinates"":[82.5,29.75]}"
174,2018-04-08T06:00:00,0.0,"{""type"":""Point"",""coordinates"":[82.5,29.75]}"
175,2018-04-08T07:00:00,0.0,"{""type"":""Point"",""coordinates"":[82.5,29.75]}"
176,2018-04-08T08:00:00,0.0,"{""type"":""Point"",""coordinates"":[82.5,29.75]}"
177,2018-04-08T09:00:00,0.0,"{""type"":""Point"",""coordinates"":[82.5,29.75]}"
178,2018-04-08T10:00:00,0.0,"{""type"":""Point"",""coordinates"":[82.5,29.75]}"
179,2018-04-08T11:00:00,0.0,"{""type"":""Point"",""coordinates"":[82.5,29.75]}"
180,2018-04-08T12:00:00,0.0,"{""type"":""Point"",""coordinates"":[82.5,29.75]}"
181,2018-04-08T13:00:00,0.0,"{""type"":""Point"",""coordinates"":[82.5,29.75]}"
182,2018-04-08T14:00:00,0.0,"{""type"":""Point"",""coordinates"":[82.5,29.75]}"
183,2018-04-08T15:00:00,0.0,"{""type"":""Point"",""coordinates"":[82.5,29.75]}"
184,2018-04-08T16:00:00,0.0,"{""type"":""Point"",""coordinates"":[82.5,29.75]}"
185,2018-04-08T17:00:00,0.0,"{""type"":""Point"",""coordinates"":[82.5,29.75]}"
186,2018-04-08T18:00:00,0.0,"{""type"":""Point"",""coordinates"":[82.5,29.75]}"
187,2018-04-08T19:00:00,0.0,"{""type"":""Point"",""coordinates"":[82.5,29.75]}"
188,2018-04-08T20:00:00,0.0,"{""type"":""Point"",""coordinates"":[82.5,29.75]}"
189,2018-04-08T21:00:00,0.0,"{""type"":""Point"",""coordinates"":[82.5,29.75]}"
190,2018-04-08T22:00:00,0.0,"{""type"":""Point"",""coordinates"":[82.5,29.75]}"
191,2018-04-08T23:00:00,0.0,"{""type"":""Point"",""coordinates"":[82.5,29.75]}"
192,2018-04-09T00:00:00,0.0,"{""type"":""Point"",""coordinates"":[82.5,29.75]}"
193,2018-04-09T01:00:00,0.0,"{""type"":""Point"",""coordinates"":[82.5,29.75]}"
194,2018-04-09T02:00:00,0.0,"{""type"":""Point"",""coordinates"":[82.5,29.75]}"
195,2018-04-09T03:00:00,0.0,"{""type"":""Point"",""coordinates"":[82.5,29.75]}"
196,2018-04-09T04:00:00,0.0,"{""type"":""Point"",""coordinates"":[82.5,29.75]}"
197,2018-04-09T05:00:00,0.0,"{""type"":""Point"",""coordinates"":[82.5,29.75]}"
198,2018-04-09T06:00:00,0.0,"{""type"":""Point"",""coordinates"":[82.5,29.75]}"
199,2018-04-09T07:00:00,0.0,"{""type"":""Point"",""coordinates"":[82.5,29.75]}"
200,2018-04-09T08:00:00,0.0,"{""type"":""Point"",""coordinates"":[82.5,29.75]}"
201,2018-04-09T09:00:00,0.0,"{""type"":""Point"",""coordinates"":[82.5,29.75]}"
202,2018-04-09T10:00:00,0.0,"{""type"":""Point"",""coordinates"":[82.5,29.75]}"
203,2018-04-09T11:00:00,0.0,"{""type"":""Point"",""coordinates"":[82.5,29.75]}"
204,2018-04-09T12:00:00,0.0,"{""type"":""Point"",""coordinates"":[82.5,29.75]}"
205,2018-04-09T13:00:00,0.0,"{""type"":""Point"",""coordinates"":[82.5,29.75]}"
206,2018-04-09T14:00:00,0.0,"{""type"":""Point"",""coordinates"":[82.5,29.75]}"
207,2018-04-09T15:00:00,0.0,"{""type"":""Point"",""coordinates"":[82.5,29.75]}"
208,2018-04-09T16:00:00,0.0,"{""type"":""Point"",""coordinates"":[82.5,29.75]}"
209,2018-04-09T17:00:00,0.0,"{""type"":""Point"",""coordinates"":[82.5,29.75]}"
210,2018-04-09T18:00:00,0.0,"{""type"":""Point"",""coordinates"":[82.5,29.75]}"
211,2018-04-09T19:00:00,0.0,"{""type"":""Point"",""coordinates"":[82.5,29.75]}"
212,2018-04-09T20:00:00,0.0,"{""type"":""Point"",""coordinates"":[82.5,29.75]}"
213,2018-04-09T21:00:00,0.0,"{""type"":""Point"",""coordinates"":[82.5,29.75]}"
214,2018-04-09T22:00:00,0.0,"{""type"":""Point"",""coordinates"":[82.5,29.75]}"
215,2018-04-09T23:00:00,0.0,"{""type"":""Point"",""coordinates"":[82.5,29.75]}"
216,2018-04-10T00:00:00,0.0,"{""type"":""Point"",""coordinates"":[82.5,29.75]}"
217,2018-04-10T01:00:00,0.0,"{""type"":""Point"",""coordinates"":[82.5,29.75]}"
218,2018-04-10T02:00:00,0.0,"{""type"":""Point"",""coordinates"":[82.5,29.75]}"
219,2018-04-10T03:00:00,0.0,"{""type"":""Point"",""coordinates"":[82.5,29.75]}"
220,2018-04-10T04:00:00,0.0,"{""type"":""Point"",""coordinates"":[82.5,29.75]}"
221,2018-04-10T05:00:00,0.0,"{""type"":""Point"",""coordinates"":[82.5,29.75]}"
222,2018-04-10T06:00:00,0.0,"{""type"":""Point"",""coordinates"":[82.5,29.75]}"
223,2018-04-10T07:00:00,0.0,"{""type"":""Point"",""coordinates"":[82.5,29.75]}"
224,2018-04-10T08:00:00,0.0,"{""type"":""Point"",""coordinates"":[82.5,29.75]}"
225,2018-04-10T09:00:00,0.0,"{""type"":""Point"",""coordinates"":[82.5,29.75]}"
226,2018-04-10T10:00:00,0.0,"{""type"":""Point"",""coordinates"":[82.5,29.75]}"
227,2018-04-10T11:00:00,0.0,"{""type"":""Point"",""coordinates"":[82.5,29.75]}"
228,2018-04-10T12:00:00,0.0,"{""type"":""Point"",""coordinates"":[82.5,29.75]}"
229,2018-04-10T13:00:00,0.0,"{""type"":""Point"",""coordinates"":[82.5,29.75]}"
230,2018-04-10T14:00:00,0.0,"{""type"":""Point"",""coordinates"":[82.5,29.75]}"
231,2018-04-10T15:00:00,0.0,"{""type"":""Point"",""coordinates"":[82.5,29.75]}"
232,2018-04-10T16:00:00,0.0,"{""type"":""Point"",""coordinates"":[82.5,29.75]}"
233,2018-04-10T17:00:00,0.0,"{""type"":""Point"",""coordinates"":[82.5,29.75]}"
234,2018-04-10T18:00:00,0.0,"{""type"":""Point"",""coordinates"":[82.5,29.75]}"
235,2018-04-10T19:00:00,0.0,"{""type"":""Point"",""coordinates"":[82.5,29.75]}"
236,2018-04-10T20:00:00,0.0,"{""type"":""Point"",""coordinates"":[82.5,29.75]}"
237,2018-04-10T21:00:00,0.0,"{""type"":""Point"",""coordinates"":[82.5,29.75]}"
238,2018-04-10T22:00:00,0.0,"{""type"":""Point"",""coordinates"":[82.5,29.75]}"
239,2018-04-10T23:00:00,2.2370383739471436,"{""type"":""Point"",""coordinates"":[82.5,29.75]}"
240,2018-04-11T00:00:00,0.37798839807510376,"{""type"":""Point"",""coordinates"":[82.5,29.75]}"
241,2018-04-11T01:00:00,0.0,"{""type"":""Point"",""coordinates"":[82.5,29.75]}"
242,2018-04-11T02:00:00,0.1119428500533104,"{""type"":""Point"",""coordinates"":[82.5,29.75]}"
243,2018-04-11T03:00:00,0.10771331936120987,"{""type"":""Point"",""coordinates"":[82.5,29.75]}"
244,2018-04-11T04:00:00,0.0,"{""type"":""Point"",""coordinates"":[82.5,29.75]}"
245,2018-04-11T05:00:00,0.0,"{""type"":""Point"",""coordinates"":[82.5,29.75]}"
246,2018-04-11T06:00:00,0.0,"{""type"":""Point"",""coordinates"":[82.5,29.75]}"
247,2018-04-11T07:00:00,0.0,"{""type"":""Point"",""coordinates"":[82.5,29.75]}"
248,2018-04-11T08:00:00,0.0,"{""type"":""Point"",""coordinates"":[82.5,29.75]}"
249,2018-04-11T09:00:00,0.0,"{""type"":""Point"",""coordinates"":[82.5,29.75]}"
250,2018-04-11T10:00:00,0.0,"{""type"":""Point"",""coordinates"":[82.5,29.75]}"
251,2018-04-11T11:00:00,0.0,"{""type"":""Point"",""coordinates"":[82.5,29.75]}"
252,2018-04-11T12:00:00,0.0,"{""type"":""Point"",""coordinates"":[82.5,29.75]}"
253,2018-04-11T13:00:00,0.0,"{""type"":""Point"",""coordinates"":[82.5,29.75]}"
254,2018-04-11T14:00:00,0.0,"{""type"":""Point"",""coordinates"":[82.5,29.75]}"
255,2018-04-11T15:00:00,0.09514128416776657,"{""type"":""Point"",""coordinates"":[82.5,29.75]}"
256,2018-04-11T16:00:00,0.08754271268844604,"{""type"":""Point"",""coordinates"":[82.5,29.75]}"
257,2018-04-11T17:00:00,0.0,"{""type"":""Point"",""coordinates"":[82.5,29.75]}"
258,2018-04-11T18:00:00,0.0,"{""type"":""Point"",""coordinates"":[82.5,29.75]}"
259,2018-04-11T19:00:00,0.0,"{""type"":""Point"",""coordinates"":[82.5,29.75]}"
260,2018-04-11T20:00:00,0.0,"{""type"":""Point"",""coordinates"":[82.5,29.75]}"
261,2018-04-11T21:00:00,0.0,"{""type"":""Point"",""coordinates"":[82.5,29.75]}"
262,2018-04-11T22:00:00,0.0,"{""type"":""Point"",""coordinates"":[82.5,29.75]}"
263,2018-04-11T23:00:00,0.0,"{""type"":""Point"",""coordinates"":[82.5,29.75]}"
264,2018-04-12T00:00:00,0.0,"{""type"":""Point"",""coordinates"":[82.5,29.75]}"
265,2018-04-12T01:00:00,0.0,"{""type"":""Point"",""coordinates"":[82.5,29.75]}"
266,2018-04-12T02:00:00,0.0,"{""type"":""Point"",""coordinates"":[82.5,29.75]}"
267,2018-04-12T03:00:00,0.0,"{""type"":""Point"",""coordinates"":[82.5,29.75]}"
268,2018-04-12T04:00:00,0.0,"{""type"":""Point"",""coordinates"":[82.5,29.75]}"
269,2018-04-12T05:00:00,0.0,"{""type"":""Point"",""coordinates"":[82.5,29.75]}"
270,2018-04-12T06:00:00,0.0,"{""type"":""Point"",""coordinates"":[82.5,29.75]}"
271,2018-04-12T07:00:00,0.0,"{""type"":""Point"",""coordinates"":[82.5,29.75]}"
272,2018-04-12T08:00:00,0.0,"{""type"":""Point"",""coordinates"":[82.5,29.75]}"
273,2018-04-12T09:00:00,0.0,"{""type"":""Point"",""coordinates"":[82.5,29.75]}"
274,2018-04-12T10:00:00,0.0,"{""type"":""Point"",""coordinates"":[82.5,29.75]}"
275,2018-04-12T11:00:00,0.0,"{""type"":""Point"",""coordinates"":[82.5,29.75]}"
276,2018-04-12T12:00:00,0.0,"{""type"":""Point"",""coordinates"":[82.5,29.75]}"
277,2018-04-12T13:00:00,0.0,"{""type"":""Point"",""coordinates"":[82.5,29.75]}"
278,2018-04-12T14:00:00,0.0,"{""type"":""Point"",""coordinates"":[82.5,29.75]}"
279,2018-04-12T15:00:00,0.0,"{""type"":""Point"",""coordinates"":[82.5,29.75]}"
280,2018-04-12T16:00:00,0.0,"{""type"":""Point"",""coordinates"":[82.5,29.75]}"
281,2018-04-12T17:00:00,0.0,"{""type"":""Point"",""coordinates"":[82.5,29.75]}"
282,2018-04-12T18:00:00,0.0,"{""type"":""Point"",""coordinates"":[82.5,29.75]}"
